id;ADM1251_grau__value_count__value_0;ADM1251_grau__abs_energy;"ADM1251_grau__fft_coefficient__coeff_0__attr_""abs""";MAT1127_grau__value_count__value_0;ADM1951_grau__value_count__value_0;ADM1951_grau__abs_energy;"ADM1951_grau__fft_coefficient__coeff_0__attr_""abs""";MAT1127_grau__abs_energy;"MAT1127_grau__fft_coefficient__coeff_0__attr_""abs""";ADM1259_grau__value_count__value_0;ADM1951_grau__quantile__q_0.4;ADM1951_grau__quantile__q_0.3;ADM1951_grau__sum_values;ADM1951_grau__quantile__q_0.9;ADM1951_grau__quantile__q_0.8;ADM1951_grau__quantile__q_0.7;ADM1951_grau__minimum;ADM1951_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;ADM1951_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;ADM1951_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;"ADM1951_grau__fft_coefficient__coeff_0__attr_""real""";ADM1951_grau__maximum;ADM1951_grau__mean;ADM1951_grau__median;ADM1951_grau__quantile__q_0.2;ADM1951_grau__quantile__q_0.1;ADM1951_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;ADM1951_grau__quantile__q_0.6;ADM1251_grau__quantile__q_0.9;ADM1251_grau__quantile__q_0.8;ADM1251_grau__sum_values;ADM1251_grau__quantile__q_0.3;ADM1251_grau__quantile__q_0.4;ADM1251_grau__quantile__q_0.6;ADM1251_grau__quantile__q_0.2;ADM1251_grau__quantile__q_0.1;ADM1251_grau__minimum;ADM1251_grau__quantile__q_0.7;ADM1251_grau__mean;ADM1251_grau__maximum;"ADM1251_grau__fft_coefficient__coeff_0__attr_""real""";ADM1251_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;ADM1251_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;ADM1251_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;ADM1251_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;ADM1251_grau__median;ECO1101_grau__value_count__value_0;ECO1101_grau__abs_energy;"ECO1101_grau__fft_coefficient__coeff_0__attr_""abs""";ECO1101_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;ECO1101_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;ECO1101_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;ECO1101_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;ECO1101_grau__quantile__q_0.1;ECO1101_grau__maximum;ECO1101_grau__mean;ECO1101_grau__median;ECO1101_grau__minimum;ECO1101_grau__quantile__q_0.2;ECO1101_grau__quantile__q_0.4;ECO1101_grau__quantile__q_0.6;ECO1101_grau__sum_values;ECO1101_grau__quantile__q_0.9;ECO1101_grau__quantile__q_0.7;"ECO1101_grau__fft_coefficient__coeff_0__attr_""real""";ECO1101_grau__quantile__q_0.3;ECO1101_grau__quantile__q_0.8;ADM1259_grau__abs_energy;"ADM1259_grau__fft_coefficient__coeff_0__attr_""abs""";"SOC0201_grau__fft_coefficient__coeff_0__attr_""angle""";SOC0201_grau__median;SOC0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;SOC0201_grau__mean;SOC0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;SOC0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;SOC0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;"SOC0201_grau__fft_coefficient__coeff_0__attr_""real""";SOC0201_grau__minimum;SOC0201_grau__quantile__q_0.1;SOC0201_grau__quantile__q_0.2;SOC0201_grau__quantile__q_0.3;SOC0201_grau__quantile__q_0.4;SOC0201_grau__quantile__q_0.6;SOC0201_grau__maximum;SOC0201_grau__sum_values;SOC0201_grau__quantile__q_0.7;SOC0201_grau__quantile__q_0.9;SOC0201_grau__quantile__q_0.8;MAT1127_grau__minimum;MAT1127_grau__quantile__q_0.4;MAT1127_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;MAT1127_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;MAT1127_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;MAT1127_grau__quantile__q_0.3;MAT1127_grau__sum_values;MAT1127_grau__quantile__q_0.9;MAT1127_grau__quantile__q_0.8;MAT1127_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;MAT1127_grau__quantile__q_0.2;"MAT1127_grau__fft_coefficient__coeff_0__attr_""real""";MAT1127_grau__maximum;MAT1127_grau__quantile__q_0.6;MAT1127_grau__mean;MAT1127_grau__median;MAT1127_grau__quantile__q_0.1;MAT1127_grau__quantile__q_0.7;"FIL0201_grau__fft_coefficient__coeff_0__attr_""angle""";FIL0201_grau__mean;FIL0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;FIL0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;FIL0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;FIL0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;"FIL0201_grau__fft_coefficient__coeff_0__attr_""real""";FIL0201_grau__maximum;FIL0201_grau__median;FIL0201_grau__minimum;FIL0201_grau__quantile__q_0.7;FIL0201_grau__quantile__q_0.2;FIL0201_grau__quantile__q_0.3;FIL0201_grau__quantile__q_0.4;FIL0201_grau__quantile__q_0.6;FIL0201_grau__quantile__q_0.8;FIL0201_grau__quantile__q_0.9;FIL0201_grau__sum_values;FIL0201_grau__quantile__q_0.1;SOC0201_grau__abs_energy;"SOC0201_grau__fft_coefficient__coeff_0__attr_""abs""";"FIL0201_grau__fft_coefficient__coeff_0__attr_""abs""";FIL0201_grau__abs_energy;ADM1259_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;ADM1259_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;ADM1259_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;ADM1259_grau__quantile__q_0.9;"ADM1259_grau__fft_coefficient__coeff_0__attr_""real""";ADM1259_grau__quantile__q_0.8;ADM1259_grau__quantile__q_0.7;ADM1259_grau__quantile__q_0.6;ADM1259_grau__quantile__q_0.4;ADM1259_grau__quantile__q_0.3;ADM1259_grau__quantile__q_0.2;ADM1259_grau__sum_values;ADM1259_grau__quantile__q_0.1;ADM1259_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;ADM1259_grau__median;ADM1259_grau__mean;ADM1259_grau__maximum;ADM1259_grau__minimum
aluno2712;0.0;1.0;1.0;0.0;0.0;0.6400000000000001;0.8;0.6241000000000001;0.79;0.0;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.2194178155849593;0.15515182531326405;0.3103036506265281;0.8;0.8;0.8;0.8;0.8;0.8;0.4906331511224818;0.8;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.3878795632831601;0.19393978164158004;0.6132914389031022;0.2742722694811991;1.0;0.0;0.7744000000000002;0.8800000000000001;0.3413340156891809;0.24135959714345523;0.53969646623473;0.17066700784459046;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.81;0.9;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.79;0.79;0.2166750928901473;0.4845002367334508;0.15321242749684824;0.79;0.79;0.79;0.79;0.3064248549936965;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.551962295012792;0.24684504253307918;0.17454580347742205;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.3490916069548441;0.9;0.9;0.9;0.9
aluno2713;0.0;1.0;1.0;0.0;0.0;0.36;0.6;0.4761000000000001;0.6900000000000001;0.0;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.16456336168871946;0.11636386898494802;0.23272773796989604;0.6;0.6;0.6;0.6;0.6;0.6;0.3679748633418613;0.6;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.3878795632831601;0.19393978164158004;0.6132914389031022;0.2742722694811991;1.0;0.0;0.5929;0.77;0.29866726372803326;0.2111896475005233;0.47223440795538874;0.14933363186401663;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.81;0.9;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6900000000000001;0.6900000000000001;0.1892478659420274;0.4231710928431406;0.13381844933269024;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.2676368986653805;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;0.6900000000000001;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.551962295012792;0.24684504253307918;0.17454580347742205;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.3490916069548441;0.9;0.9;0.9;0.9
aluno2714;0.0;0.0144;0.12;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.12;0.12;0.12;0.12;0.12;0.12;0.12;0.12;0.12;0.12;0.12;0.046545547593979206;0.023272773796989603;0.07359497266837227;0.03291267233774389;0.12;0.0;0.1369;0.37;0.14351543841476924;0.10148073970804367;0.2269178323941478;0.07175771920738462;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.42250000000000004;0.65;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.39863943528701645;0.1782769751627794;0.12606085806702702;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.25212171613405404;0.65;0.65;0.65;0.65
aluno2715;0.0;1.0;1.0;0.0;0.0;0.36;0.6;1.0;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.16456336168871946;0.11636386898494802;0.23272773796989604;0.6;0.6;0.6;0.6;0.6;0.6;0.3679748633418613;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.3878795632831601;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;0.0;1.0;1.0;-0.3878795632831601;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.6599999999999999;0.25600051176688565;0.6599999999999999;0.12800025588344283;0.4047723496760474;0.18101969785759137;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;0.6599999999999999;-1.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-1.0;-1.0;-1.0;-1.0;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;0.75;0.20570420211089932;0.4599685791773267;0.14545483623118505;0.2909096724623701;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.4355999999999999;0.6599999999999999;0.75;0.5625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
aluno2716;0.0;0.5328999999999999;0.73;0.0;0.0;0.5625;0.75;0.31359999999999993;0.5599999999999999;0.0;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.20570420211089932;0.14545483623118505;0.2909096724623701;0.75;0.75;0.75;0.75;0.75;0.75;0.4599685791773267;0.75;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.2831520811967069;0.14157604059835344;0.4477027503992646;0.20021875672127534;0.73;0.0;0.48999999999999994;0.7;0.27151569429821204;0.19199058863683935;0.42930400723217155;0.13575784714910602;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6400000000000001;0.8;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;0.5599999999999999;0.15359247090947148;0.3434432057857372;0.10860627771928481;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.21721255543856963;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.4906331511224818;0.2194178155849593;0.15515182531326405;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.3103036506265281;0.8;0.8;0.8;0.8
aluno2717;0.0;0.05289999999999999;0.22999999999999998;0.0;0.0;0.3364;0.58;0.10889999999999997;0.32999999999999996;0.0;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.15907791629909546;0.11248507335211642;0.22497014670423285;0.58;0.58;0.58;0.58;0.58;0.58;0.35570903456379926;0.58;0.22999999999999998;0.22999999999999998;0.22999999999999998;0.22999999999999998;0.22999999999999998;0.22999999999999998;0.22999999999999998;0.22999999999999998;0.22999999999999998;0.22999999999999998;0.22999999999999998;0.22999999999999998;0.22999999999999998;0.08921229955512681;0.04460614977756341;0.1410570309477135;0.06308262198067578;0.22999999999999998;0.0;0.25;0.5;0.19393978164158004;0.13713613474059955;0.3066457194515511;0.09696989082079002;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.6400000000000001;0.8;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.32999999999999996;0.32999999999999996;0.09050984892879568;0.2023861748380237;0.06400012794172141;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.12800025588344283;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.4906331511224818;0.2194178155849593;0.15515182531326405;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.3103036506265281;0.8;0.8;0.8;0.8
aluno2718;0.0;0.81;0.9;0.0;0.0;0.8280999999999998;0.9099999999999999;0.6400000000000001;0.8;0.0;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.24958776522789114;0.17648520129383782;0.35297040258767565;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.558095209401823;0.9099999999999999;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.3490916069548441;0.17454580347742205;0.551962295012792;0.24684504253307918;0.9;0.0;0.8649000000000001;0.93;0.3607279938533389;0.25507321061751514;0.5703610381798851;0.18036399692666946;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.7395999999999999;0.86;0.0;0.8300000000000001;0.3219400375250229;0.8300000000000001;0.16097001876251146;0.5090318942895748;0.22764598366939526;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8;0.8;0.2194178155849593;0.4906331511224818;0.15515182531326405;0.8;0.8;0.8;0.8;0.3103036506265281;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.0;0.8;0.2194178155849593;0.4906331511224818;0.15515182531326405;0.3103036506265281;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.6889000000000001;0.8300000000000001;0.8;0.6400000000000001;0.527430637456668;0.23587415175383122;0.16678821221175882;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.33357642442351765;0.86;0.86;0.86;0.86
aluno2719;0.0;0.0064;0.08;0.0;0.0;0.3844;0.62;0.25;0.5;0.0;0.62;0.62;0.62;0.62;0.62;0.62;0.62;0.17004880707834344;0.12024266461777963;0.24048532923555926;0.62;0.62;0.62;0.62;0.62;0.62;0.3802406921199234;0.62;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.031030365062652807;0.015515182531326404;0.04906331511224818;0.021941781558495927;0.08;0.0;0.5929;0.77;0.29866726372803326;0.2111896475005233;0.47223440795538874;0.14933363186401663;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.25;0.5;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;0.5;0.13713613474059955;0.3066457194515511;0.09696989082079002;0.5;0.5;0.5;0.5;0.19393978164158004;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.3066457194515511;0.13713613474059955;0.09696989082079002;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.19393978164158004;0.5;0.5;0.5;0.5
aluno2720;0.0;0.36;0.6;0.0;0.0;0.36;0.6;0.31359999999999993;0.5599999999999999;0.0;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.16456336168871946;0.11636386898494802;0.23272773796989604;0.6;0.6;0.6;0.6;0.6;0.6;0.3679748633418613;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.23272773796989604;0.11636386898494802;0.3679748633418613;0.16456336168871946;0.6;0.0;0.5328999999999999;0.73;0.2831520811967069;0.20021875672127534;0.4477027503992646;0.14157604059835344;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.81;0.9;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;0.5599999999999999;0.15359247090947148;0.3434432057857372;0.10860627771928481;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.21721255543856963;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.551962295012792;0.24684504253307918;0.17454580347742205;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.3490916069548441;0.9;0.9;0.9;0.9
aluno2722;0.0;0.016900000000000002;0.13;0.0;0.0;0.25;0.5;0.25;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.13713613474059955;0.09696989082079002;0.19393978164158004;0.5;0.5;0.5;0.5;0.5;0.5;0.3066457194515511;0.5;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.05042434322681082;0.02521217161340541;0.07972788705740329;0.03565539503255588;0.13;0.0;0.27040000000000003;0.52;0.20169737290724327;0.14262158013022352;0.31891154822961315;0.10084868645362163;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.42250000000000004;0.65;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;0.5;0.13713613474059955;0.3066457194515511;0.09696989082079002;0.5;0.5;0.5;0.5;0.19393978164158004;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.39863943528701645;0.1782769751627794;0.12606085806702702;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.25212171613405404;0.65;0.65;0.65;0.65
aluno2723;0.0;0.5328999999999999;0.73;0.0;0.0;0.4489000000000001;0.67;0.25;0.5;0.0;0.67;0.67;0.67;0.67;0.67;0.67;0.67;0.1837624205524034;0.12993965369985863;0.25987930739971726;0.67;0.67;0.67;0.67;0.67;0.67;0.4109052640650785;0.67;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.2831520811967069;0.14157604059835344;0.4477027503992646;0.20021875672127534;0.73;0.0;0.28090000000000004;0.53;0.20557616854007485;0.14536430282503554;0.32504446261864417;0.10278808427003742;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;1.0;1.0;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;0.5;0.13713613474059955;0.3066457194515511;0.09696989082079002;0.5;0.5;0.5;0.5;0.19393978164158004;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.6132914389031022;0.2742722694811991;0.19393978164158004;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.3878795632831601;1.0;1.0;1.0;1.0
aluno2724;0.0;0.7224999999999999;0.85;0.0;0.0;0.4489000000000001;0.67;0.6889000000000001;0.8300000000000001;0.0;0.67;0.67;0.67;0.67;0.67;0.67;0.67;0.1837624205524034;0.12993965369985863;0.25987930739971726;0.67;0.67;0.67;0.67;0.67;0.67;0.4109052640650785;0.67;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.3296976287906861;0.16484881439534305;0.5212977230676369;0.23313142905901924;0.85;0.0;0.5476;0.74;0.2870308768295385;0.20296147941608733;0.4538356647882956;0.14351543841476924;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;1.0;1.0;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;0.8300000000000001;0.22764598366939526;0.5090318942895748;0.16097001876251146;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.3219400375250229;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;0.8300000000000001;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.6132914389031022;0.2742722694811991;0.19393978164158004;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.3878795632831601;1.0;1.0;1.0;1.0
