;ARQ1000_grau;ARQ1001_grau;ARQ1002_grau;ARQ1101_grau;ARQ1102_grau;ARQ1103_grau;ART1020_grau;ART1027_grau;ART1028_grau;ART1029_grau;ART1030_grau;ART1210_grau;ART1420_grau;CIV1301_grau;CRE0700_grau;CRE1100_grau;CRE1141_grau;HIS1430_grau;HIS1850_grau;MAT1071_grau;MAT1072_grau;SOC1139_grau;id;semestre
684;0.89;0.52;-1.0;0.6599999999999999;-1.0;-1.0;0.76;-1.0;0.71;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1619;1
685;-1.0;-1.0;0.78;-1.0;0.73;-1.0;-1.0;0.9400000000000001;-1.0;0.6;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.89;-1.0;-1.0;-1.0;-1.0;aluno1619;2
686;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;aluno1619;3
687;0.65;-1.0;-1.0;0.53;-1.0;-1.0;0.85;-1.0;0.32;-1.0;-1.0;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.52;-1.0;-1.0;aluno162;1
688;-1.0;0.8099999999999999;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;0.72;0.5;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno162;2
689;-1.0;-1.0;0.96;-1.0;-1.0;0.52;-1.0;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;-1.0;0.61;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;0.54;0.78;aluno162;3
690;0.8;-1.0;-1.0;0.71;-1.0;-1.0;0.8099999999999999;-1.0;0.1;-1.0;-1.0;-1.0;0.89;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;aluno1620;1
691;-1.0;0.79;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;0.0;0.13999999999999999;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1620;2
692;-1.0;-1.0;0.85;-1.0;-1.0;0.79;-1.0;-1.0;0.58;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8699999999999999;1.0;aluno1620;3
693;0.95;-1.0;-1.0;0.8;-1.0;-1.0;0.9;-1.0;0.89;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;aluno1621;1
694;-1.0;0.86;-1.0;-1.0;0.79;-1.0;-1.0;0.99;-1.0;0.9800000000000001;-1.0;0.93;-1.0;-1.0;-1.0;0.97;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1621;2
695;-1.0;-1.0;0.78;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;0.89;-1.0;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.79;0.93;aluno1621;3
696;0.79;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.8800000000000001;-1.0;0.86;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;aluno1622;1
697;-1.0;0.8099999999999999;-1.0;-1.0;0.79;-1.0;-1.0;0.9800000000000001;-1.0;0.85;-1.0;0.93;-1.0;-1.0;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1622;2
698;-1.0;-1.0;0.78;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9400000000000001;0.89;aluno1622;3
699;0.8300000000000001;-1.0;-1.0;0.62;-1.0;-1.0;1.0;-1.0;0.64;-1.0;-1.0;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;aluno1623;1
700;-1.0;0.93;-1.0;-1.0;0.78;-1.0;-1.0;0.9;-1.0;0.86;-1.0;0.93;-1.0;-1.0;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1623;2
701;-1.0;-1.0;0.77;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;0.9;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.76;0.8099999999999999;aluno1623;3
702;0.8;-1.0;-1.0;0.63;-1.0;-1.0;0.93;-1.0;0.75;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;aluno1624;1
703;-1.0;0.6900000000000001;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;0.6799999999999999;-1.0;0.8099999999999999;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1624;2
704;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.8300000000000001;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;0.64;0.85;aluno1624;3
705;0.8;-1.0;-1.0;0.7;-1.0;-1.0;0.9099999999999999;-1.0;0.77;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;aluno1627;1
706;-1.0;0.82;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;0.9199999999999999;-1.0;0.8;-1.0;0.95;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1627;2
707;-1.0;-1.0;0.93;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;0.9099999999999999;aluno1627;3
708;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;aluno1629;1
709;-1.0;-1.0;-1.0;-1.0;-1.0;0.58;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.89;-1.0;0.78;-1.0;-1.0;0.8099999999999999;0.77;aluno1629;2
710;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1629;3
711;0.75;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.75;-1.0;0.5599999999999999;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;aluno1631;1
712;-1.0;0.71;-1.0;-1.0;0.62;-1.0;-1.0;0.8699999999999999;-1.0;0.52;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1631;2
713;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;0.86;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;0.74;0.9;aluno1631;3
714;0.79;-1.0;-1.0;0.72;-1.0;-1.0;0.75;-1.0;0.62;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;aluno1633;1
715;-1.0;0.61;-1.0;-1.0;0.7;-1.0;-1.0;0.67;-1.0;0.52;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1633;2
716;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;0.86;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;0.82;0.9;aluno1633;3
717;0.79;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.93;-1.0;-1.0;aluno1634;1
718;-1.0;0.82;-1.0;-1.0;0.76;-1.0;-1.0;0.9800000000000001;-1.0;0.8400000000000001;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1634;2
719;-1.0;-1.0;0.8;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;0.95;0.97;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;0.9800000000000001;aluno1634;3
720;0.8;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.96;-1.0;0.85;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;aluno1635;1
721;-1.0;0.93;-1.0;-1.0;0.8;-1.0;-1.0;0.9400000000000001;-1.0;0.74;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1635;2
722;-1.0;-1.0;0.93;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.77;0.93;aluno1635;3
723;0.6599999999999999;-1.0;-1.0;0.63;-1.0;-1.0;0.85;-1.0;0.75;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;aluno1636;1
724;-1.0;0.63;-1.0;-1.0;0.71;-1.0;-1.0;0.89;-1.0;0.75;-1.0;0.9;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1636;2
725;-1.0;-1.0;0.75;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.71;0.74;aluno1636;3
726;0.72;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.9;-1.0;0.78;-1.0;-1.0;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;aluno1638;1
727;-1.0;0.55;-1.0;-1.0;0.73;-1.0;-1.0;0.9400000000000001;-1.0;0.8300000000000001;-1.0;0.9;-1.0;-1.0;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1638;2
728;-1.0;-1.0;0.7;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.9199999999999999;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9099999999999999;0.76;aluno1638;3
729;0.71;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;0.8800000000000001;-1.0;0.72;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;aluno1639;1
730;-1.0;0.5;-1.0;-1.0;0.58;-1.0;-1.0;0.5;-1.0;0.74;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1639;2
731;-1.0;-1.0;0.67;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.67;0.9;aluno1639;3
732;0.8400000000000001;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.8800000000000001;-1.0;0.76;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;aluno1641;1
733;-1.0;0.6599999999999999;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.9800000000000001;-1.0;0.8300000000000001;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1641;2
734;-1.0;-1.0;0.79;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;0.97;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;0.9400000000000001;aluno1641;3
735;0.79;-1.0;-1.0;0.65;-1.0;-1.0;0.96;-1.0;0.64;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;aluno1642;1
736;-1.0;0.63;-1.0;-1.0;0.71;-1.0;-1.0;0.8800000000000001;-1.0;0.78;-1.0;0.93;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1642;2
737;-1.0;-1.0;0.63;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;0.71;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;0.85;aluno1642;3
738;0.79;-1.0;-1.0;0.8;-1.0;-1.0;0.77;-1.0;0.67;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;aluno1644;1
739;-1.0;0.5;-1.0;-1.0;0.79;-1.0;-1.0;0.9199999999999999;-1.0;0.6599999999999999;-1.0;0.89;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1644;2
740;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;0.72;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;0.6799999999999999;0.89;aluno1644;3
741;0.86;-1.0;-1.0;0.79;-1.0;-1.0;0.95;-1.0;0.72;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;aluno1645;1
742;-1.0;0.6900000000000001;-1.0;-1.0;0.76;-1.0;-1.0;0.9400000000000001;-1.0;0.67;-1.0;0.95;-1.0;-1.0;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1645;2
743;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;0.24;-1.0;-1.0;0.7;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;0.73;1.0;aluno1645;3
744;0.8300000000000001;-1.0;-1.0;0.64;-1.0;-1.0;0.9800000000000001;-1.0;0.52;-1.0;-1.0;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;aluno1646;1
745;-1.0;0.5700000000000001;-1.0;-1.0;0.54;-1.0;-1.0;0.6799999999999999;-1.0;0.54;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1646;2
746;-1.0;-1.0;0.75;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.62;0.9;aluno1646;3
747;0.71;-1.0;-1.0;0.67;-1.0;-1.0;0.85;-1.0;0.64;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;aluno1647;1
748;-1.0;0.6599999999999999;-1.0;-1.0;0.72;-1.0;-1.0;0.85;-1.0;0.7;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1647;2
749;-1.0;-1.0;0.72;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.73;0.8800000000000001;aluno1647;3
750;0.82;-1.0;-1.0;0.65;-1.0;-1.0;0.8;-1.0;0.63;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;aluno1648;1
751;-1.0;0.76;-1.0;-1.0;0.7;-1.0;-1.0;0.95;-1.0;0.71;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1648;2
752;-1.0;-1.0;0.7;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;0.8099999999999999;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;0.79;aluno1648;3
753;0.73;-1.0;-1.0;0.6;-1.0;-1.0;0.89;-1.0;0.63;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;aluno1650;1
754;-1.0;0.52;-1.0;-1.0;0.64;-1.0;-1.0;0.76;-1.0;0.75;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1650;2
755;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;0.82;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;0.6;0.85;aluno1650;3
756;0.79;-1.0;-1.0;0.85;-1.0;-1.0;0.9;-1.0;0.82;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;aluno1651;1
757;-1.0;0.86;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.9400000000000001;-1.0;0.9;-1.0;0.93;-1.0;-1.0;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1651;2
758;-1.0;-1.0;0.8;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;0.97;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;0.9;aluno1651;3
759;0.85;0.47000000000000003;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;0.52;-1.0;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;0.35;-1.0;-1.0;aluno1652;1
760;-1.0;0.5599999999999999;-1.0;-1.0;0.61;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;aluno1652;2
761;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;aluno1652;3
762;0.73;-1.0;-1.0;0.63;-1.0;-1.0;0.75;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;aluno1653;1
763;-1.0;0.7;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;0.51;-1.0;0.6900000000000001;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1653;2
764;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;0.77;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;0.51;1.0;aluno1653;3
765;0.75;-1.0;-1.0;0.73;-1.0;-1.0;0.85;-1.0;0.77;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;aluno1654;1
766;-1.0;0.16;-1.0;-1.0;0.64;-1.0;-1.0;0.8800000000000001;-1.0;0.7;-1.0;0.9;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1654;2
767;-1.0;0.65;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;0.97;-1.0;-1.0;0.9099999999999999;0.93;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;0.9;aluno1654;3
768;0.19;-1.0;-1.0;0.16;-1.0;-1.0;0.25;-1.0;0.0;-1.0;-1.0;-1.0;0.54;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;aluno166;1
769;0.8400000000000001;-1.0;-1.0;0.26;-1.0;-1.0;0.95;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno166;2
770;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.18;0.0;-1.0;-1.0;-1.0;aluno166;3
771;0.7;-1.0;-1.0;0.53;-1.0;-1.0;0.9;-1.0;0.16999999999999998;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.53;-1.0;-1.0;aluno167;1
772;-1.0;0.71;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno167;2
773;-1.0;-1.0;0.67;-1.0;-1.0;0.6900000000000001;-1.0;0.0;0.52;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.51;-1.0;aluno167;3
774;0.8;-1.0;-1.0;0.73;-1.0;-1.0;0.8300000000000001;-1.0;0.86;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;aluno1688;1
775;-1.0;0.5;-1.0;-1.0;0.76;-1.0;-1.0;0.96;-1.0;0.75;-1.0;1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1688;2
776;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;aluno1688;3
777;0.6900000000000001;-1.0;-1.0;0.72;-1.0;-1.0;0.96;-1.0;0.43;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.55;-1.0;-1.0;aluno169;1
778;-1.0;0.8099999999999999;-1.0;-1.0;0.77;-1.0;-1.0;1.0;0.78;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno169;2
779;-1.0;-1.0;0.97;-1.0;-1.0;0.61;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.71;0.95;aluno169;3
780;0.79;-1.0;-1.0;0.7;-1.0;-1.0;0.6799999999999999;-1.0;0.72;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;aluno171;1
781;-1.0;0.79;-1.0;-1.0;0.65;-1.0;-1.0;1.0;-1.0;0.63;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno171;2
782;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.71;0.85;aluno171;3
783;0.72;-1.0;-1.0;0.7;-1.0;-1.0;0.95;-1.0;0.67;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.43;-1.0;-1.0;aluno174;1
784;-1.0;0.62;-1.0;-1.0;0.77;-1.0;-1.0;0.76;-1.0;0.63;-1.0;0.95;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno174;2
785;-1.0;-1.0;0.64;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;0.5700000000000001;0.22999999999999998;aluno174;3
786;0.72;-1.0;-1.0;0.72;-1.0;-1.0;0.73;-1.0;0.64;-1.0;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;aluno176;1
787;-1.0;0.6;-1.0;-1.0;0.6;-1.0;-1.0;0.9400000000000001;-1.0;0.63;-1.0;0.95;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno176;2
788;-1.0;-1.0;0.51;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;-1.0;-1.0;0.43;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.79;0.7;aluno176;3
789;0.86;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;1.0;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.71;-1.0;-1.0;aluno178;1
790;-1.0;0.6599999999999999;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;0.95;-1.0;0.8800000000000001;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno178;2
791;-1.0;-1.0;0.82;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;0.89;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;0.86;0.8800000000000001;aluno178;3
792;0.9;-1.0;-1.0;0.8;-1.0;-1.0;0.8800000000000001;-1.0;0.5900000000000001;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.52;-1.0;-1.0;aluno184;1
793;-1.0;0.72;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.8400000000000001;-1.0;0.96;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno184;2
794;-1.0;-1.0;0.5;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.61;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.53;0.75;aluno184;3
795;0.8099999999999999;-1.0;-1.0;0.76;-1.0;-1.0;0.6799999999999999;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;aluno186;1
796;-1.0;0.79;-1.0;-1.0;0.7;-1.0;-1.0;0.7;-1.0;0.67;-1.0;0.8;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno186;2
797;-1.0;-1.0;0.51;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9099999999999999;0.75;aluno186;3
