;ARQ1000_grau;ARQ1001_grau;ARQ1101_grau;ART1020_grau;ART1028_grau;ART1420_grau;CRE1100_grau;HIS1430_grau;MAT1071_grau;SOC1139_grau;id;semestre
447;0.82;-1.0;0.85;0.86;0.8400000000000001;0.6;-1.0;-1.0;0.7;-1.0;aluno223;1
448;-1.0;0.2;0.73;-1.0;0.35;-1.0;-1.0;-1.0;-1.0;-1.0;aluno228;1
449;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno229;1
450;0.95;-1.0;0.67;0.9;0.71;1.0;-1.0;-1.0;0.77;-1.0;aluno230;1
451;-1.0;0.0;0.76;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno231;1
452;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;0.65;0.78;aluno232;1
453;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.75;aluno233;1
454;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.93;-1.0;-1.0;aluno234;1
455;-1.0;-1.0;0.7;-1.0;-1.0;0.76;-1.0;-1.0;0.5700000000000001;-1.0;aluno235;1
456;0.76;-1.0;0.65;0.9;0.5;0.8;-1.0;-1.0;0.86;-1.0;aluno236;1
457;0.73;-1.0;0.55;0.95;0.8400000000000001;0.82;-1.0;-1.0;0.75;-1.0;aluno239;1
458;0.8;-1.0;0.6;0.8;-1.0;0.85;0.9;-1.0;0.5;-1.0;aluno2393;1
459;0.7;-1.0;0.55;0.75;-1.0;0.65;0.65;-1.0;0.6;-1.0;aluno2394;1
460;0.6;-1.0;0.55;0.75;-1.0;0.75;0.85;-1.0;0.85;-1.0;aluno2395;1
461;0.0;-1.0;0.0;0.75;-1.0;0.0;0.0;-1.0;0.32999999999999996;-1.0;aluno2396;1
462;0.8;-1.0;0.75;0.9;-1.0;0.97;0.9;-1.0;1.0;-1.0;aluno2398;1
463;0.0;-1.0;0.0;0.0;-1.0;0.0;-1.0;-1.0;0.0;-1.0;aluno2400;1
464;0.8300000000000001;-1.0;0.54;0.75;0.74;0.6799999999999999;-1.0;-1.0;0.6799999999999999;-1.0;aluno241;1
465;0.76;-1.0;0.6900000000000001;0.9;0.78;0.9199999999999999;-1.0;-1.0;0.8;-1.0;aluno243;1
466;0.8800000000000001;-1.0;0.38;0.73;0.19;0.62;-1.0;-1.0;0.8400000000000001;-1.0;aluno25;1
467;0.71;-1.0;0.58;0.78;0.64;0.9;-1.0;-1.0;0.5599999999999999;-1.0;aluno250;1
468;0.75;-1.0;0.8300000000000001;0.95;0.8400000000000001;0.9;-1.0;-1.0;0.73;-1.0;aluno251;1
469;0.9;-1.0;0.96;0.9;0.97;0.9800000000000001;-1.0;-1.0;0.7;-1.0;aluno252;1
470;0.72;-1.0;0.5700000000000001;0.95;0.77;0.86;-1.0;-1.0;0.63;-1.0;aluno253;1
471;0.71;-1.0;0.77;0.9;0.67;0.8400000000000001;-1.0;-1.0;0.75;-1.0;aluno255;1
472;0.71;-1.0;0.6;0.8800000000000001;0.52;0.8300000000000001;-1.0;-1.0;0.63;-1.0;aluno260;1
473;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;aluno2617;1
474;0.0;-1.0;0.0;0.0;-1.0;0.0;0.0;-1.0;0.0;-1.0;aluno2621;1
475;0.85;-1.0;0.63;0.75;-1.0;0.95;0.8;-1.0;0.76;-1.0;aluno2622;1
476;0.0;-1.0;0.6799999999999999;0.85;-1.0;0.85;0.85;-1.0;0.62;-1.0;aluno2625;1
477;0.73;-1.0;0.45;0.8;-1.0;0.85;0.95;-1.0;0.71;-1.0;aluno2626;1
478;0.75;-1.0;0.5599999999999999;0.9;-1.0;0.8;0.85;-1.0;0.62;-1.0;aluno2635;1
479;0.8400000000000001;-1.0;0.95;1.0;0.9;1.0;-1.0;-1.0;0.8699999999999999;-1.0;aluno264;1
480;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;aluno2645;1
481;0.6799999999999999;-1.0;0.52;0.9;0.5;0.96;-1.0;-1.0;0.5;-1.0;aluno266;1
482;0.0;-1.0;0.62;0.75;-1.0;0.9;0.8;-1.0;0.76;-1.0;aluno2680;1
483;0.6799999999999999;-1.0;0.63;0.8;-1.0;0.9;0.9;-1.0;0.63;-1.0;aluno2689;1
484;0.0;-1.0;0.9;0.8;-1.0;0.95;0.85;-1.0;0.79;-1.0;aluno2692;1
485;0.76;-1.0;0.6799999999999999;0.8;-1.0;0.95;0.95;-1.0;0.73;-1.0;aluno2696;1
486;0.64;-1.0;0.76;0.9;0.77;1.0;-1.0;-1.0;0.97;-1.0;aluno27;1
487;0.76;-1.0;0.6599999999999999;0.8;0.73;0.62;-1.0;-1.0;0.67;-1.0;aluno272;1
488;0.0;-1.0;0.0;0.0;-1.0;0.0;0.0;-1.0;0.0;-1.0;aluno2726;1
489;0.75;-1.0;0.8300000000000001;0.93;0.85;0.9;-1.0;-1.0;0.61;-1.0;aluno274;1
490;0.6799999999999999;-1.0;0.6799999999999999;0.85;-1.0;0.8;0.8;-1.0;0.0;-1.0;aluno2744;1
491;0.8;-1.0;0.63;0.85;-1.0;0.9;0.86;-1.0;0.74;-1.0;aluno2747;1
492;0.8300000000000001;-1.0;0.43;0.8300000000000001;0.42000000000000004;0.9;-1.0;-1.0;0.6;-1.0;aluno275;1
493;0.51;-1.0;0.5599999999999999;0.7;-1.0;0.8;0.8;-1.0;0.64;-1.0;aluno2756;1
494;0.75;-1.0;0.5599999999999999;0.85;0.0;0.6799999999999999;-1.0;-1.0;0.33999999999999997;-1.0;aluno276;1
495;0.74;-1.0;0.53;0.8;-1.0;1.0;0.9;-1.0;0.5900000000000001;-1.0;aluno2762;1
496;0.75;-1.0;0.86;1.0;-1.0;0.8;0.95;-1.0;0.63;-1.0;aluno2764;1
497;0.63;-1.0;0.85;0.9;-1.0;0.85;0.9;-1.0;0.63;-1.0;aluno2765;1
498;0.64;-1.0;0.58;0.85;-1.0;0.9;0.8800000000000001;-1.0;0.5;-1.0;aluno2774;1
499;0.76;-1.0;0.54;0.76;0.53;0.8;-1.0;-1.0;0.61;-1.0;aluno278;1
500;0.86;-1.0;0.0;0.75;-1.0;0.9;0.8;-1.0;0.85;-1.0;aluno2793;1
501;0.89;-1.0;0.78;0.85;0.62;0.65;-1.0;-1.0;0.79;-1.0;aluno28;1
502;0.6900000000000001;-1.0;0.79;0.9;0.72;0.86;-1.0;-1.0;0.95;-1.0;aluno281;1
503;0.73;-1.0;0.8699999999999999;0.8;-1.0;1.0;0.9;-1.0;0.77;-1.0;aluno2826;1
504;0.76;-1.0;0.61;0.8;-1.0;1.0;0.85;-1.0;0.62;-1.0;aluno2827;1
505;0.86;-1.0;0.77;0.8300000000000001;0.73;0.9;-1.0;-1.0;0.7;-1.0;aluno283;1
506;0.0;-1.0;0.9800000000000001;0.8;-1.0;1.0;-1.0;-1.0;0.0;-1.0;aluno2831;1
507;-1.0;0.8;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2835;1
508;0.93;-1.0;0.8699999999999999;0.8;-1.0;0.9;0.95;-1.0;0.82;-1.0;aluno2841;1
509;0.8300000000000001;-1.0;0.53;0.8;0.6;0.74;-1.0;-1.0;0.63;-1.0;aluno286;1
510;0.8800000000000001;-1.0;0.0;0.9;-1.0;0.9;0.9;-1.0;0.64;-1.0;aluno2860;1
511;0.79;-1.0;0.75;0.85;0.62;0.86;-1.0;-1.0;0.6;-1.0;aluno287;1
512;0.6;-1.0;0.6599999999999999;0.73;0.6;0.78;-1.0;-1.0;0.5900000000000001;-1.0;aluno288;1
513;0.0;-1.0;0.0;0.0;-1.0;0.0;0.0;-1.0;0.0;-1.0;aluno2880;1
514;0.8400000000000001;-1.0;0.78;0.8;-1.0;1.0;-1.0;-1.0;0.0;-1.0;aluno2881;1
515;0.6900000000000001;-1.0;0.5900000000000001;0.7;0.5599999999999999;0.5700000000000001;-1.0;-1.0;0.64;-1.0;aluno289;1
516;0.76;-1.0;0.5599999999999999;0.75;-1.0;0.9;0.9;-1.0;0.6799999999999999;-1.0;aluno2894;1
517;0.79;-1.0;0.6599999999999999;0.75;0.65;0.6799999999999999;-1.0;-1.0;0.6900000000000001;-1.0;aluno290;1
518;0.95;-1.0;0.6799999999999999;0.8;-1.0;1.0;0.95;-1.0;0.5900000000000001;-1.0;aluno2910;1
519;0.61;-1.0;0.52;0.8;-1.0;0.85;0.85;-1.0;0.52;-1.0;aluno2913;1
520;0.63;-1.0;0.8099999999999999;0.85;-1.0;0.95;0.82;-1.0;0.62;-1.0;aluno2917;1
521;0.55;-1.0;0.77;0.8;-1.0;0.85;0.8400000000000001;-1.0;0.73;-1.0;aluno2921;1
522;0.71;-1.0;0.25;0.7;-1.0;0.7;0.78;-1.0;0.44000000000000006;-1.0;aluno2924;1
523;0.8699999999999999;-1.0;0.8300000000000001;0.9;-1.0;0.85;0.76;-1.0;0.64;-1.0;aluno2925;1
524;0.58;-1.0;0.72;0.8;-1.0;1.0;0.7;-1.0;0.5;-1.0;aluno2926;1
525;0.6900000000000001;-1.0;0.8699999999999999;0.8;-1.0;0.95;0.8400000000000001;-1.0;0.76;-1.0;aluno2927;1
526;0.8400000000000001;-1.0;0.43;0.8;0.61;0.55;-1.0;-1.0;0.65;-1.0;aluno293;1
527;0.8;-1.0;0.78;0.7;-1.0;0.9;0.85;-1.0;0.58;-1.0;aluno2937;1
528;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;aluno2939;1
529;0.5700000000000001;-1.0;0.8400000000000001;0.95;-1.0;0.95;0.9;-1.0;0.5;-1.0;aluno2945;1
530;0.76;-1.0;0.76;0.85;-1.0;0.75;0.78;-1.0;0.82;-1.0;aluno2949;1
531;0.85;-1.0;0.71;0.8;-1.0;0.75;0.8400000000000001;-1.0;0.4;-1.0;aluno2950;1
532;0.78;-1.0;0.53;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;0.5599999999999999;-1.0;aluno2951;1
533;0.21000000000000002;-1.0;0.3;0.75;-1.0;0.75;0.85;-1.0;0.13;-1.0;aluno2952;1
534;0.5900000000000001;-1.0;0.74;0.8;-1.0;0.95;0.8;-1.0;0.78;-1.0;aluno2953;1
535;0.8;-1.0;0.74;0.8;-1.0;1.0;0.8300000000000001;-1.0;0.5;-1.0;aluno2954;1
536;0.8300000000000001;-1.0;0.8;0.8;-1.0;0.95;0.9;-1.0;0.63;-1.0;aluno2957;1
537;0.79;-1.0;0.74;0.8;0.75;0.86;-1.0;-1.0;0.54;-1.0;aluno296;1
538;0.95;-1.0;0.58;0.7;0.5;0.75;-1.0;-1.0;0.0;-1.0;aluno298;1
539;0.61;-1.0;0.8300000000000001;0.9;-1.0;0.85;0.95;-1.0;0.8699999999999999;-1.0;aluno2980;1
540;0.89;-1.0;0.8800000000000001;0.9;-1.0;0.9;0.85;-1.0;0.65;-1.0;aluno2983;1
541;0.82;-1.0;0.85;0.95;-1.0;1.0;0.95;-1.0;0.9199999999999999;-1.0;aluno2991;1
542;0.76;-1.0;0.96;0.95;-1.0;0.9;0.95;-1.0;0.9199999999999999;-1.0;aluno2993;1
543;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;aluno3000;1
544;0.9099999999999999;-1.0;0.9099999999999999;0.95;-1.0;0.9;0.85;-1.0;0.96;-1.0;aluno3003;1
545;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;aluno3038;1
546;0.5599999999999999;-1.0;0.75;0.85;-1.0;0.85;0.8;-1.0;0.8400000000000001;-1.0;aluno3039;1
547;0.93;-1.0;0.8699999999999999;1.0;-1.0;1.0;0.85;-1.0;0.5700000000000001;-1.0;aluno3044;1
548;0.8400000000000001;-1.0;0.97;0.95;-1.0;0.85;0.85;-1.0;0.76;-1.0;aluno3049;1
549;0.6599999999999999;-1.0;0.53;0.7;-1.0;0.9;0.9;-1.0;0.62;-1.0;aluno3060;1
550;0.8;-1.0;0.71;0.9;-1.0;0.6;0.9;-1.0;0.5599999999999999;-1.0;aluno3070;1
551;0.73;-1.0;0.8699999999999999;0.95;-1.0;0.9;0.9;-1.0;0.74;-1.0;aluno3079;1
552;0.9800000000000001;-1.0;0.73;0.9;0.64;0.86;-1.0;-1.0;0.5;-1.0;aluno308;1
553;0.0;-1.0;0.0;0.0;-1.0;0.4;0.85;-1.0;0.16;-1.0;aluno3082;1
554;0.55;-1.0;0.8300000000000001;0.8;-1.0;0.8;0.85;-1.0;0.76;-1.0;aluno3089;1
555;0.85;-1.0;0.95;0.95;-1.0;0.95;0.85;-1.0;0.89;-1.0;aluno3091;1
556;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;aluno3093;1
557;-1.0;-1.0;0.0;0.9;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;aluno3096;1
558;0.73;-1.0;0.51;0.9;0.0;0.8;-1.0;-1.0;0.0;-1.0;aluno310;1
559;0.6799999999999999;-1.0;0.85;0.85;-1.0;0.95;0.85;-1.0;0.65;-1.0;aluno3100;1
560;0.64;-1.0;0.73;0.9099999999999999;-1.0;0.96;0.8;-1.0;0.5700000000000001;-1.0;aluno3113;1
561;0.65;-1.0;0.67;0.85;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;aluno3114;1
562;0.5900000000000001;-1.0;0.8;0.8300000000000001;-1.0;0.9;0.8300000000000001;-1.0;0.73;-1.0;aluno3118;1
563;0.76;-1.0;0.73;0.85;0.73;0.82;-1.0;-1.0;0.71;-1.0;aluno312;1
564;0.75;-1.0;0.6799999999999999;0.8;-1.0;0.8800000000000001;0.9199999999999999;-1.0;0.42000000000000004;-1.0;aluno3122;1
565;0.61;-1.0;0.6900000000000001;0.8300000000000001;-1.0;0.8800000000000001;0.72;-1.0;0.8699999999999999;-1.0;aluno3133;1
566;0.5900000000000001;-1.0;0.8699999999999999;0.96;-1.0;0.96;0.9199999999999999;-1.0;0.89;-1.0;aluno3137;1
567;0.67;-1.0;0.55;0.95;0.55;0.5700000000000001;-1.0;-1.0;0.74;-1.0;aluno314;1
568;0.71;-1.0;0.8400000000000001;0.9099999999999999;-1.0;1.0;0.9199999999999999;-1.0;0.77;-1.0;aluno3141;1
569;0.71;-1.0;0.63;0.96;-1.0;0.86;0.8;-1.0;0.63;-1.0;aluno3142;1
570;0.8800000000000001;-1.0;0.82;0.85;0.67;0.96;-1.0;-1.0;0.77;-1.0;aluno315;1
571;0.8699999999999999;-1.0;0.93;0.96;-1.0;1.0;0.97;-1.0;0.86;-1.0;aluno3150;1
572;0.72;-1.0;0.79;0.9400000000000001;-1.0;1.0;0.82;-1.0;0.78;-1.0;aluno3151;1
573;0.7;-1.0;0.77;0.86;-1.0;0.8800000000000001;0.8;-1.0;0.45;-1.0;aluno3153;1
574;0.58;-1.0;0.79;1.0;0.77;1.0;-1.0;-1.0;0.6;-1.0;aluno316;1
575;0.9199999999999999;-1.0;0.8099999999999999;0.74;-1.0;1.0;0.8699999999999999;-1.0;0.82;-1.0;aluno3161;1
576;0.78;-1.0;0.5;0.89;-1.0;0.96;0.72;-1.0;0.1;-1.0;aluno3166;1
577;0.0;-1.0;0.25;0.72;-1.0;0.9;0.82;-1.0;0.37;-1.0;aluno3167;1
578;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;aluno3170;1
579;0.6900000000000001;-1.0;0.85;0.85;-1.0;1.0;0.85;-1.0;0.6799999999999999;-1.0;aluno3171;1
580;0.7;-1.0;0.71;0.8400000000000001;-1.0;0.9199999999999999;0.73;-1.0;0.72;-1.0;aluno3172;1
581;0.67;-1.0;0.8;0.8099999999999999;-1.0;0.9199999999999999;0.75;-1.0;0.82;-1.0;aluno3173;1
582;0.54;-1.0;0.7;0.8400000000000001;-1.0;0.9199999999999999;0.73;-1.0;0.58;-1.0;aluno3174;1
583;0.8;-1.0;0.79;0.86;-1.0;1.0;0.79;-1.0;0.58;-1.0;aluno3176;1
584;0.74;-1.0;0.8300000000000001;0.8;-1.0;0.9199999999999999;0.82;-1.0;0.76;-1.0;aluno3177;1
585;0.61;-1.0;0.74;0.79;-1.0;0.9199999999999999;0.9;-1.0;0.6799999999999999;-1.0;aluno3179;1
586;0.65;-1.0;0.55;0.6599999999999999;-1.0;0.96;0.7;-1.0;0.63;-1.0;aluno3180;1
587;0.67;-1.0;0.6799999999999999;0.6799999999999999;-1.0;0.8800000000000001;0.63;-1.0;0.5900000000000001;-1.0;aluno3182;1
588;0.75;-1.0;0.8699999999999999;0.74;-1.0;0.9199999999999999;0.9199999999999999;-1.0;0.4;-1.0;aluno3183;1
589;0.73;-1.0;0.97;0.86;-1.0;0.9199999999999999;0.85;-1.0;0.73;-1.0;aluno3184;1
590;0.7;-1.0;0.8;0.96;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;aluno3185;1
591;0.6;-1.0;0.8099999999999999;-1.0;-1.0;0.8400000000000001;0.7;-1.0;0.51;-1.0;aluno3186;1
592;0.0;-1.0;0.0;0.0;-1.0;0.0;0.0;-1.0;0.0;-1.0;aluno3187;1
593;-1.0;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;aluno3188;1
594;0.6599999999999999;-1.0;0.8400000000000001;0.74;-1.0;0.86;0.9199999999999999;-1.0;0.61;-1.0;aluno3189;1
595;0.65;-1.0;0.86;0.78;-1.0;0.9199999999999999;0.9199999999999999;-1.0;0.54;-1.0;aluno3190;1
596;0.6799999999999999;-1.0;0.72;0.8;-1.0;0.96;0.72;-1.0;0.8400000000000001;-1.0;aluno3193;1
597;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;aluno3194;1
598;0.8800000000000001;-1.0;0.77;0.8300000000000001;-1.0;0.96;0.8800000000000001;-1.0;0.58;-1.0;aluno3196;1
599;0.75;-1.0;0.8400000000000001;0.93;0.75;0.9199999999999999;-1.0;-1.0;0.63;-1.0;aluno320;1
600;0.75;-1.0;0.8300000000000001;0.79;-1.0;0.9199999999999999;0.8300000000000001;-1.0;0.9099999999999999;-1.0;aluno3202;1
601;0.96;-1.0;0.9199999999999999;0.85;-1.0;0.9400000000000001;0.93;-1.0;0.93;-1.0;aluno3214;1
602;0.75;-1.0;0.8099999999999999;0.85;-1.0;0.93;0.95;-1.0;0.73;-1.0;aluno3215;1
603;0.9;-1.0;0.8800000000000001;0.8;-1.0;0.9;0.97;-1.0;0.77;-1.0;aluno3216;1
604;0.74;-1.0;0.73;0.85;-1.0;0.9;0.9199999999999999;-1.0;0.73;-1.0;aluno3222;1
605;0.71;-1.0;0.8400000000000001;0.85;-1.0;0.93;0.82;-1.0;0.7;-1.0;aluno3226;1
606;0.8400000000000001;-1.0;0.76;0.8;-1.0;0.8699999999999999;0.78;-1.0;0.8;-1.0;aluno3227;1
607;0.71;-1.0;0.5900000000000001;0.8;-1.0;0.8;0.95;-1.0;0.93;-1.0;aluno3228;1
608;0.6599999999999999;-1.0;0.75;0.95;-1.0;1.0;0.8300000000000001;-1.0;0.53;-1.0;aluno3234;1
609;0.75;-1.0;0.71;0.8;-1.0;0.9400000000000001;0.8699999999999999;-1.0;0.7;-1.0;aluno3237;1
610;0.74;-1.0;0.8699999999999999;0.9;-1.0;0.8699999999999999;0.9;-1.0;0.63;-1.0;aluno3238;1
611;0.73;-1.0;0.85;1.0;-1.0;0.8400000000000001;0.85;-1.0;0.63;-1.0;aluno3243;1
612;0.96;-1.0;0.9099999999999999;0.95;-1.0;0.9099999999999999;0.85;-1.0;0.78;-1.0;aluno3255;1
613;0.72;-1.0;0.78;0.8;-1.0;0.9400000000000001;0.9199999999999999;-1.0;0.7;-1.0;aluno3264;1
614;0.77;-1.0;0.51;0.8;-1.0;0.8400000000000001;0.9;-1.0;1.0;-1.0;aluno3267;1
615;0.79;-1.0;0.43;0.85;0.44000000000000006;0.9;-1.0;-1.0;0.5;-1.0;aluno327;1
616;0.0;-1.0;0.13;0.2;0.01;0.13;-1.0;-1.0;0.0;-1.0;aluno328;1
617;0.53;-1.0;0.62;0.78;0.5700000000000001;0.54;-1.0;-1.0;0.5;-1.0;aluno329;1
618;0.74;-1.0;0.72;1.0;-1.0;0.89;0.9;-1.0;0.53;-1.0;aluno3290;1
619;0.79;-1.0;0.86;0.93;-1.0;0.9099999999999999;0.8699999999999999;-1.0;0.6;-1.0;aluno3292;1
620;0.74;-1.0;0.8699999999999999;0.85;-1.0;0.93;0.82;-1.0;0.63;-1.0;aluno3295;1
621;0.0;-1.0;0.24;0.8;0.0;0.9;-1.0;-1.0;0.0;-1.0;aluno330;1
622;0.72;-1.0;0.73;0.73;-1.0;0.9;0.8800000000000001;-1.0;0.63;-1.0;aluno3300;1
623;0.6799999999999999;-1.0;0.6599999999999999;0.7;-1.0;0.8;0.95;-1.0;0.93;-1.0;aluno3302;1
624;0.58;-1.0;0.65;0.9;0.55;0.86;-1.0;-1.0;0.5;-1.0;aluno331;1
625;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.99;-1.0;-1.0;-1.0;aluno3312;1
626;0.72;-1.0;0.8400000000000001;0.8400000000000001;-1.0;0.82;0.8699999999999999;-1.0;0.6;-1.0;aluno3315;1
627;0.6599999999999999;-1.0;0.45999999999999996;0.75;-1.0;0.8400000000000001;0.95;-1.0;0.8699999999999999;-1.0;aluno3316;1
628;0.8699999999999999;-1.0;0.67;0.85;0.5;0.9;-1.0;-1.0;0.5;-1.0;aluno332;1
629;0.75;-1.0;0.67;0.8099999999999999;-1.0;0.9;0.93;-1.0;0.45;-1.0;aluno3323;1
630;0.73;-1.0;0.5;0.78;-1.0;0.9199999999999999;0.82;-1.0;0.5700000000000001;-1.0;aluno3326;1
631;0.64;-1.0;0.8300000000000001;0.95;-1.0;0.9099999999999999;0.85;-1.0;0.6;-1.0;aluno3329;1
632;0.8699999999999999;-1.0;0.51;-1.0;0.19;0.8300000000000001;-1.0;-1.0;0.0;-1.0;aluno333;1
633;0.82;-1.0;0.8;0.8;-1.0;0.86;1.0;-1.0;0.63;-1.0;aluno3340;1
634;0.7;-1.0;0.63;0.8;-1.0;0.8800000000000001;1.0;-1.0;0.0;-1.0;aluno3341;1
635;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;aluno3342;1
636;0.74;-1.0;0.7;0.7;-1.0;0.93;1.0;-1.0;0.77;-1.0;aluno3344;1
637;0.8099999999999999;-1.0;0.76;0.85;-1.0;0.8;0.77;-1.0;0.5;-1.0;aluno3345;1
638;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;aluno3346;1
639;0.58;-1.0;0.36;0.7;-1.0;0.78;0.8800000000000001;-1.0;0.65;-1.0;aluno3347;1
640;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;0.78;aluno335;1
641;0.5900000000000001;-1.0;0.5900000000000001;0.8;-1.0;0.8099999999999999;0.78;-1.0;0.65;-1.0;aluno3352;1
642;0.8400000000000001;-1.0;0.85;0.9099999999999999;-1.0;0.9400000000000001;0.8800000000000001;-1.0;0.8699999999999999;-1.0;aluno3359;1
643;0.75;-1.0;0.8099999999999999;0.85;-1.0;0.96;0.93;-1.0;0.8699999999999999;-1.0;aluno3368;1
644;0.0;-1.0;0.05;0.0;-1.0;0.18;0.0;-1.0;0.0;-1.0;aluno3369;1
645;0.9400000000000001;-1.0;0.8800000000000001;0.8;-1.0;0.96;0.9;-1.0;0.58;-1.0;aluno3371;1
646;0.9;-1.0;0.9199999999999999;0.85;-1.0;0.96;1.0;-1.0;0.8699999999999999;-1.0;aluno3372;1
647;0.89;-1.0;0.76;0.8300000000000001;-1.0;0.96;0.9;-1.0;0.5;-1.0;aluno3373;1
648;0.86;-1.0;0.9099999999999999;0.93;-1.0;1.0;1.0;-1.0;0.8099999999999999;-1.0;aluno3374;1
649;0.63;-1.0;0.58;0.85;-1.0;0.73;0.93;-1.0;0.2;-1.0;aluno3375;1
650;0.67;-1.0;0.86;0.75;-1.0;0.6599999999999999;0.93;-1.0;0.5;-1.0;aluno3376;1
651;0.8800000000000001;-1.0;0.86;0.8300000000000001;-1.0;0.8400000000000001;0.93;-1.0;0.58;-1.0;aluno3377;1
652;0.8400000000000001;-1.0;0.65;1.0;0.54;0.8099999999999999;-1.0;-1.0;0.9199999999999999;-1.0;aluno338;1
653;0.82;-1.0;0.74;0.75;-1.0;0.9;0.9;-1.0;0.32999999999999996;-1.0;aluno3381;1
654;0.71;-1.0;0.9099999999999999;0.95;-1.0;1.0;0.93;-1.0;0.5;-1.0;aluno3383;1
655;0.9;-1.0;0.54;0.8;-1.0;0.6799999999999999;0.93;-1.0;0.63;-1.0;aluno3384;1
656;0.72;-1.0;0.77;0.95;-1.0;0.8099999999999999;0.93;-1.0;0.65;-1.0;aluno3385;1
657;0.9400000000000001;-1.0;0.97;0.86;-1.0;1.0;1.0;-1.0;0.99;-1.0;aluno3388;1
658;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.99;-1.0;-1.0;-1.0;aluno3389;1
659;0.72;-1.0;0.8800000000000001;0.85;0.63;0.71;-1.0;-1.0;0.77;-1.0;aluno339;1
660;0.0;-1.0;0.5900000000000001;0.85;-1.0;0.9199999999999999;1.0;-1.0;0.0;-1.0;aluno3392;1
661;0.6799999999999999;-1.0;0.75;0.8;-1.0;0.86;0.85;-1.0;0.61;-1.0;aluno3397;1
662;0.79;-1.0;0.77;0.8300000000000001;-1.0;0.8;0.93;-1.0;0.78;-1.0;aluno3398;1
663;0.0;-1.0;0.45999999999999996;0.58;-1.0;0.78;0.9199999999999999;-1.0;0.0;-1.0;aluno3399;1
664;0.6900000000000001;-1.0;0.8;0.76;0.67;0.52;-1.0;-1.0;0.75;-1.0;aluno34;1
665;0.78;-1.0;0.9400000000000001;0.8300000000000001;-1.0;1.0;0.93;-1.0;0.61;-1.0;aluno3402;1
666;0.9199999999999999;-1.0;0.8;0.75;-1.0;0.96;1.0;-1.0;0.8;-1.0;aluno3403;1
667;0.6900000000000001;-1.0;0.8800000000000001;0.9;-1.0;0.9400000000000001;0.8800000000000001;-1.0;0.71;-1.0;aluno3407;1
668;0.82;-1.0;0.9400000000000001;0.8300000000000001;-1.0;1.0;0.9;-1.0;0.64;-1.0;aluno3409;1
669;0.6900000000000001;-1.0;0.64;0.75;-1.0;0.6799999999999999;0.9;-1.0;0.63;-1.0;aluno3416;1
670;0.58;-1.0;0.51;0.6;-1.0;0.6799999999999999;0.8800000000000001;-1.0;0.5;-1.0;aluno3420;1
671;0.75;-1.0;0.72;0.97;-1.0;0.9199999999999999;1.0;-1.0;0.61;-1.0;aluno3421;1
672;0.0;-1.0;0.0;0.0;-1.0;0.0;0.0;-1.0;0.0;-1.0;aluno3422;1
673;0.74;-1.0;0.51;0.8;-1.0;0.6799999999999999;0.85;-1.0;0.06999999999999999;-1.0;aluno3423;1
674;0.8300000000000001;-1.0;0.96;0.9099999999999999;-1.0;1.0;0.9;-1.0;0.36;-1.0;aluno3427;1
675;0.8;-1.0;0.73;0.8800000000000001;-1.0;0.8;0.9;-1.0;0.5;-1.0;aluno3428;1
676;0.8800000000000001;-1.0;0.8;0.93;-1.0;0.96;0.9;-1.0;0.15;-1.0;aluno3429;1
