;ARQ1000_grau;ARQ1001_grau;ARQ1002_grau;ARQ1101_grau;ARQ1102_grau;ARQ1103_grau;ART1020_grau;ART1027_grau;ART1028_grau;ART1029_grau;ART1210_grau;ART1420_grau;CRE0700_grau;CRE1100_grau;HIS1430_grau;MAT1071_grau;MAT1072_grau;SOC1139_grau;id;semestre
1039;-1.0;0.86;-1.0;-1.0;0.77;-1.0;-1.0;0.89;0.6900000000000001;-1.0;0.97;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3374;2
1040;0.63;-1.0;-1.0;0.58;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;0.93;-1.0;0.2;-1.0;-1.0;aluno3375;1
1041;-1.0;0.32999999999999996;-1.0;-1.0;0.38;-1.0;-1.0;0.48;0.0;-1.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3375;2
1042;0.67;-1.0;-1.0;0.86;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;0.93;-1.0;0.5;-1.0;-1.0;aluno3376;1
1043;-1.0;0.53;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.82;0.6599999999999999;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3376;2
1044;0.8800000000000001;-1.0;-1.0;0.86;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;0.93;-1.0;0.58;-1.0;-1.0;aluno3377;1
1045;-1.0;0.67;-1.0;-1.0;0.79;-1.0;-1.0;0.85;0.75;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3377;2
1046;0.8400000000000001;-1.0;-1.0;0.65;-1.0;-1.0;1.0;-1.0;0.54;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;aluno338;1
1047;-1.0;0.62;-1.0;-1.0;0.7;-1.0;-1.0;0.9400000000000001;-1.0;0.8800000000000001;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno338;2
1048;0.71;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.93;-1.0;0.5;-1.0;-1.0;aluno3383;1
1049;-1.0;0.32;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.73;0.7;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3383;2
1050;0.9;-1.0;-1.0;0.54;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;0.93;-1.0;0.63;-1.0;-1.0;aluno3384;1
1051;-1.0;0.58;-1.0;-1.0;0.4;-1.0;-1.0;0.13;0.0;-1.0;0.67;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3384;2
1052;0.72;-1.0;-1.0;0.77;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;0.93;-1.0;0.65;-1.0;-1.0;aluno3385;1
1053;-1.0;0.5;-1.0;-1.0;0.63;-1.0;-1.0;0.71;0.44000000000000006;-1.0;0.9099999999999999;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3385;2
1054;0.9400000000000001;-1.0;-1.0;0.97;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;0.99;-1.0;-1.0;aluno3388;1
1055;-1.0;0.96;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;1.0;0.85;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3388;2
1056;0.72;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;0.85;-1.0;0.63;-1.0;-1.0;0.71;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;aluno339;1
1057;-1.0;0.41;-1.0;-1.0;0.77;-1.0;-1.0;0.93;-1.0;0.71;0.9099999999999999;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;aluno339;2
1058;0.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;1.0;-1.0;0.0;-1.0;-1.0;aluno3392;1
1059;-1.0;0.63;-1.0;-1.0;0.53;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3392;2
1060;0.6799999999999999;-1.0;-1.0;0.75;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;0.85;-1.0;0.61;-1.0;-1.0;aluno3397;1
1061;-1.0;0.73;-1.0;-1.0;0.76;-1.0;-1.0;0.72;0.62;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3397;2
1062;0.79;-1.0;-1.0;0.77;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;0.93;-1.0;0.78;-1.0;-1.0;aluno3398;1
1063;-1.0;0.5;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;0.9199999999999999;0.72;-1.0;0.97;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3398;2
1064;0.0;-1.0;-1.0;0.45999999999999996;-1.0;-1.0;0.58;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;0.9199999999999999;-1.0;0.0;-1.0;-1.0;aluno3399;1
1065;-1.0;0.38;-1.0;0.7;-1.0;-1.0;-1.0;0.73;0.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3399;2
1066;0.6900000000000001;-1.0;-1.0;0.8;-1.0;-1.0;0.76;-1.0;0.67;-1.0;-1.0;0.52;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;aluno34;1
1067;-1.0;0.52;-1.0;-1.0;-1.0;-1.0;-1.0;0.93;-1.0;0.5900000000000001;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno34;2
1068;0.78;-1.0;-1.0;0.9400000000000001;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.93;-1.0;0.61;-1.0;-1.0;aluno3402;1
1069;-1.0;0.5900000000000001;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;0.9800000000000001;0.8800000000000001;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3402;2
1070;0.9199999999999999;-1.0;-1.0;0.8;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;0.96;-1.0;1.0;-1.0;0.8;-1.0;-1.0;aluno3403;1
1071;-1.0;0.9199999999999999;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.9400000000000001;0.72;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3403;2
1072;0.6900000000000001;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;0.9400000000000001;-1.0;0.8800000000000001;-1.0;0.71;-1.0;-1.0;aluno3407;1
1073;-1.0;0.67;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;0.75;0.8099999999999999;-1.0;0.9400000000000001;-1.0;0.97;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3407;2
1074;0.82;-1.0;-1.0;0.9400000000000001;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.9;-1.0;0.64;-1.0;-1.0;aluno3409;1
1075;-1.0;0.61;-1.0;-1.0;0.76;-1.0;-1.0;0.74;0.71;-1.0;0.85;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3409;2
1076;0.58;-1.0;-1.0;0.51;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;0.8800000000000001;-1.0;0.5;-1.0;-1.0;aluno3420;1
1077;-1.0;0.58;-1.0;-1.0;0.45;-1.0;-1.0;0.29;0.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3420;2
1078;0.75;-1.0;-1.0;0.72;-1.0;-1.0;0.97;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;1.0;-1.0;0.61;-1.0;-1.0;aluno3421;1
1079;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3421;2
1080;0.8300000000000001;-1.0;-1.0;0.96;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.9;-1.0;0.36;-1.0;-1.0;aluno3427;1
1081;-1.0;0.53;-1.0;-1.0;0.6;-1.0;-1.0;0.97;0.6;-1.0;0.8800000000000001;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3427;2
1082;0.8;-1.0;-1.0;0.73;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;0.9;-1.0;0.5;-1.0;-1.0;aluno3428;1
1083;-1.0;0.5;-1.0;-1.0;0.16999999999999998;-1.0;-1.0;0.62;0.12;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3428;2
1084;0.8800000000000001;-1.0;-1.0;0.8;-1.0;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;0.96;-1.0;0.9;-1.0;0.15;-1.0;-1.0;aluno3429;1
1085;-1.0;0.5599999999999999;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.86;0.71;-1.0;0.79;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3429;2
1086;0.9400000000000001;-1.0;-1.0;0.97;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;aluno3430;1
1087;-1.0;0.78;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;aluno3430;2
1088;0.75;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;0.93;-1.0;0.62;-1.0;-1.0;aluno3431;1
1089;-1.0;0.67;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;0.79;0.75;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3431;2
1090;0.79;-1.0;-1.0;0.72;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;0.93;-1.0;0.79;-1.0;-1.0;aluno3432;1
1091;-1.0;0.74;-1.0;-1.0;0.61;-1.0;-1.0;0.89;0.74;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3432;2
1092;0.71;-1.0;-1.0;0.7;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;0.8800000000000001;-1.0;0.55;-1.0;-1.0;aluno3433;1
1093;-1.0;0.54;-1.0;-1.0;0.5;-1.0;-1.0;0.13;0.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3433;2
1094;0.73;-1.0;-1.0;0.65;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;0.93;-1.0;0.27;-1.0;-1.0;aluno3437;1
1095;-1.0;0.61;-1.0;-1.0;0.4;-1.0;-1.0;0.63;0.53;-1.0;0.62;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3437;2
1096;0.74;-1.0;-1.0;0.9400000000000001;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;0.76;-1.0;0.93;-1.0;0.62;-1.0;-1.0;aluno3438;1
1097;-1.0;0.6900000000000001;-1.0;-1.0;0.85;-1.0;-1.0;0.74;0.6900000000000001;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3438;2
1098;0.6;-1.0;-1.0;0.71;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;0.93;-1.0;0.5700000000000001;-1.0;-1.0;aluno3453;1
1099;-1.0;0.71;-1.0;-1.0;0.75;-1.0;-1.0;0.82;0.8400000000000001;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3453;2
1100;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;0.51;-1.0;-1.0;aluno3457;1
1101;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;aluno3457;2
1102;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;aluno3458;1
1103;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3458;2
1104;0.9199999999999999;-1.0;-1.0;0.73;-1.0;-1.0;0.85;-1.0;0.32999999999999996;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.54;-1.0;-1.0;aluno346;1
1105;-1.0;0.5;-1.0;-1.0;0.47000000000000003;-1.0;-1.0;0.82;0.51;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno346;2
1106;0.75;-1.0;-1.0;0.82;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;0.8699999999999999;-1.0;0.62;-1.0;-1.0;aluno3464;1
1107;-1.0;0.55;-1.0;-1.0;0.63;-1.0;-1.0;0.82;0.5;-1.0;0.82;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3464;2
1108;0.75;-1.0;-1.0;0.9;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;0.73;-1.0;0.74;-1.0;-1.0;aluno3465;1
1109;-1.0;0.71;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;0.76;0.65;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3465;2
1110;0.76;-1.0;-1.0;0.89;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.8300000000000001;-1.0;0.76;-1.0;-1.0;aluno3470;1
1111;-1.0;0.73;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;0.9400000000000001;0.63;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3470;2
1112;0.78;-1.0;-1.0;0.75;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;0.8699999999999999;-1.0;0.64;-1.0;-1.0;aluno3472;1
1113;-1.0;0.5700000000000001;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;0.75;0.58;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3472;2
1114;0.9;-1.0;-1.0;0.77;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.95;-1.0;0.9199999999999999;-1.0;-1.0;aluno3482;1
1115;-1.0;0.96;-1.0;-1.0;0.74;-1.0;-1.0;0.8400000000000001;0.64;-1.0;0.8;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3482;2
1116;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;aluno3483;1
1117;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3483;2
1118;0.9099999999999999;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;0.77;-1.0;0.8099999999999999;-1.0;-1.0;aluno3484;1
1119;-1.0;0.76;-1.0;-1.0;0.73;-1.0;-1.0;0.6799999999999999;0.0;-1.0;0.89;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3484;2
1120;0.9199999999999999;0.95;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.89;-1.0;-1.0;-1.0;aluno3492;1
1121;-1.0;-1.0;0.9400000000000001;-1.0;0.5700000000000001;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3492;2
1122;0.75;-1.0;-1.0;0.82;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;0.8300000000000001;-1.0;0.53;-1.0;-1.0;aluno3495;1
1123;-1.0;0.82;-1.0;-1.0;0.61;-1.0;-1.0;0.76;0.58;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3495;2
1124;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;aluno3497;1
1125;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3497;2
1126;0.82;-1.0;-1.0;0.82;-1.0;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;0.96;-1.0;0.8;-1.0;0.72;-1.0;-1.0;aluno3499;1
1127;-1.0;0.8400000000000001;-1.0;-1.0;0.78;-1.0;-1.0;0.86;0.74;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3499;2
1128;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno35;1
1129;-1.0;0.5700000000000001;-1.0;-1.0;0.76;-1.0;-1.0;0.78;0.5;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno35;2
1130;0.9400000000000001;-1.0;-1.0;0.86;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.8699999999999999;-1.0;0.8800000000000001;-1.0;-1.0;aluno3501;1
1131;-1.0;0.96;-1.0;-1.0;0.8;-1.0;-1.0;1.0;0.7;-1.0;0.8300000000000001;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3501;2
1132;0.76;-1.0;-1.0;0.74;-1.0;-1.0;0.71;-1.0;-1.0;-1.0;-1.0;0.96;-1.0;0.93;-1.0;0.5;-1.0;-1.0;aluno3502;1
1133;-1.0;0.52;-1.0;-1.0;0.52;-1.0;-1.0;0.39;0.5599999999999999;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3502;2
1134;0.8800000000000001;-1.0;-1.0;0.85;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;0.9800000000000001;-1.0;0.93;-1.0;0.93;-1.0;-1.0;aluno3503;1
1135;-1.0;0.9;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.9800000000000001;0.76;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3503;2
1136;0.78;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;0.93;-1.0;0.5;-1.0;-1.0;aluno3505;1
1137;-1.0;0.73;-1.0;-1.0;0.48;-1.0;-1.0;0.5900000000000001;0.55;-1.0;0.8699999999999999;-1.0;0.89;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3505;2
1138;0.6799999999999999;-1.0;-1.0;0.76;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;0.8699999999999999;-1.0;0.8400000000000001;-1.0;-1.0;aluno3507;1
1139;-1.0;0.52;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;0.8300000000000001;0.4;-1.0;0.75;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3507;2
1140;0.6599999999999999;-1.0;-1.0;0.71;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;0.8300000000000001;-1.0;0.3;-1.0;-1.0;aluno3508;1
1141;-1.0;0.71;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3508;2
1142;0.79;-1.0;-1.0;0.54;-1.0;-1.0;0.78;-1.0;0.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;0.15;-1.0;-1.0;aluno351;1
1143;-1.0;-1.0;-1.0;-1.0;0.19;-1.0;-1.0;0.43;0.5;-1.0;0.75;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;aluno351;2
1144;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3510;1
1145;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;0.53;-1.0;aluno3510;2
1146;0.78;-1.0;-1.0;0.8;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;0.8699999999999999;-1.0;0.5900000000000001;-1.0;-1.0;aluno3511;1
1147;-1.0;0.8800000000000001;-1.0;-1.0;0.77;-1.0;-1.0;1.0;0.75;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3511;2
1148;0.9400000000000001;-1.0;-1.0;0.74;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;aluno3513;1
1149;-1.0;0.86;-1.0;-1.0;0.54;-1.0;-1.0;0.6;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;0.55;-1.0;-1.0;-1.0;aluno3513;2
1150;0.82;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;0.8300000000000001;-1.0;0.6;-1.0;-1.0;aluno3517;1
1151;-1.0;0.71;-1.0;-1.0;0.0;-1.0;-1.0;0.8;0.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3517;2
1152;0.79;-1.0;-1.0;0.55;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;0.8699999999999999;-1.0;0.5;-1.0;-1.0;aluno3518;1
1153;-1.0;0.0;-1.0;-1.0;0.53;-1.0;-1.0;0.31;0.0;-1.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3518;2
1154;0.67;-1.0;-1.0;0.6;-1.0;-1.0;0.62;-1.0;0.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;0.09;-1.0;-1.0;aluno352;1
1155;-1.0;-1.0;-1.0;-1.0;0.62;-1.0;-1.0;0.0;0.61;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;0.1;-1.0;-1.0;aluno352;2
1156;0.82;-1.0;-1.0;0.52;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;-1.0;0.9400000000000001;-1.0;0.8699999999999999;-1.0;0.32999999999999996;-1.0;-1.0;aluno3520;1
1157;-1.0;0.54;-1.0;-1.0;0.63;-1.0;-1.0;0.5599999999999999;0.5;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3520;2
1158;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;aluno3521;1
1159;-1.0;-1.0;0.74;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;aluno3521;2
1160;0.6900000000000001;-1.0;-1.0;0.8;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;0.8699999999999999;-1.0;0.58;-1.0;-1.0;aluno3522;1
1161;-1.0;0.4;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;0.9400000000000001;0.51;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3522;2
1162;0.95;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.77;-1.0;0.53;-1.0;-1.0;aluno3524;1
1163;-1.0;0.9099999999999999;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.78;0.67;-1.0;0.95;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3524;2
1164;0.76;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;0.8300000000000001;-1.0;0.5;-1.0;-1.0;aluno3525;1
1165;-1.0;0.5900000000000001;-1.0;-1.0;0.76;-1.0;-1.0;0.6799999999999999;0.51;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3525;2
1166;0.73;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;0.73;-1.0;0.52;-1.0;-1.0;aluno3528;1
1167;-1.0;0.6;-1.0;-1.0;0.6;-1.0;-1.0;0.32;0.4;-1.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3528;2
1168;0.78;-1.0;-1.0;0.51;-1.0;-1.0;0.65;-1.0;0.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;0.58;-1.0;-1.0;aluno353;1
1169;-1.0;0.37;-1.0;-1.0;0.18;-1.0;-1.0;0.0;0.39;-1.0;0.7;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;aluno353;2
1170;0.75;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;0.96;-1.0;0.8300000000000001;-1.0;0.55;-1.0;-1.0;aluno3530;1
1171;-1.0;0.6599999999999999;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;0.85;0.55;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3530;2
1172;0.8300000000000001;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;0.96;-1.0;0.9;-1.0;0.58;-1.0;-1.0;aluno3532;1
1173;-1.0;0.5599999999999999;-1.0;-1.0;0.73;-1.0;-1.0;0.6599999999999999;0.63;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3532;2
